target_id	length	eff_length	est_counts	tpm
ENSMUST00000122015	3114	2902.82	1.09492	0.00688218
ENSMUST00000119675	252	82.4809	0	0
ENSMUST00000077729	459	251.303	0	0
ENSMUST00000122220	439	232.494	2.00044	0.156992
ENSMUST00000170714	480	271.523	0	0
ENSMUST00000119377	930	718.87	0	0
ENSMUST00000117873	620	409.311	0	0
ENSMUST00000118582	801	589.91	0	0
ENSMUST00000119735	150	31.1484	0	0
ENSMUST00000121589	649	438.284	1.04018	0.0433026
ENSMUST00000120606	1354	1142.82	1	0.0159655
ENSMUST00000079345	1893	1681.82	10.251	0.111211
ENSMUST00000121430	1128	916.822	0	0
ENSMUST00000118859	241	76.1535	0	0
ENSMUST00000118427	983	771.822	0	0
ENSMUST00000120621	268	92.7902	0	0
ENSMUST00000119803	478	269.663	0	0
ENSMUST00000118507	493	284.09	1.00568	0.0645899
ENSMUST00000120433	981	769.822	2.02335	0.047956
ENSMUST00000118167	293	109.793	0	0
ENSMUST00000119569	455	247.432	4	0.294962
ENSMUST00000117308	507	297.771	0	0
ENSMUST00000120209	335	141.515	0	0
ENSMUST00000118070	372	171.968	0	0
ENSMUST00000118513	1354	1142.82	0	0
ENSMUST00000119700	706	495.107	0	0
ENSMUST00000117328	1316	1104.82	52.04	0.859425
ENSMUST00000120180	427	221.279	0	0
ENSMUST00000122407	1177	965.822	733.495	13.8568
ENSMUST00000118301	454	246.481	15	1.11038
ENSMUST00000178020	639	428.284	2.03783	0.0868159
ENSMUST00000049508	693	482.138	0	0
ENSMUST00000119447	695	484.107	2.1589	0.081368
ENSMUST00000121611	243	77.2964	2	0.472099
ENSMUST00000120700	451	243.687	0	0
ENSMUST00000117949	744	532.944	0	0
ENSMUST00000117216	218	62.9282	0	0
ENSMUST00000121621	601	390.517	2.0021	0.0935425
ENSMUST00000122405	493	284.09	0	0
ENSMUST00000120459	429	223.134	0	0
ENSMUST00000118596	170	39.4333	0	0
ENSMUST00000119885	359	160.963	3.06487	0.347414
ENSMUST00000120158	470	261.938	0	0
ENSMUST00000121815	1668	1456.82	2	0.0250487
ENSMUST00000120932	268	92.7902	1	0.196635
ENSMUST00000120366	372	171.968	0	0
ENSMUST00000120038	428	222.207	25.0211	2.05453
ENSMUST00000117846	331	138.233	0	0
ENSMUST00000122397	333	139.832	0	0
ENSMUST00000118911	886	674.87	7.66223	0.207156
ENSMUST00000118636	345	149.475	0	0
ENSMUST00000169025	738	526.944	0	0
ENSMUST00000119332	482	273.505	4.00418	0.267123
ENSMUST00000122145	308	120.777	77	11.6324
ENSMUST00000119409	403	199.36	0	0
ENSMUST00000122125	933	721.87	19.207	0.485471
ENSMUST00000121277	1142	930.822	229.533	4.49926
ENSMUST00000055957	552	341.905	0	0
ENSMUST00000117581	292	109.06	0	0
ENSMUST00000159115	404	200.228	0	0
ENSMUST00000159267	189	48.0642	0	0
ENSMUST00000119416	795	583.91	0	0
ENSMUST00000160440	1098	886.822	0	0
ENSMUST00000159355	1007	795.822	0	0
ENSMUST00000118567	471	262.938	0	0
ENSMUST00000163001	192	49.4754	0	0
ENSMUST00000120468	948	736.87	0	0
ENSMUST00000118935	194	50.6394	3.03478	1.09346
ENSMUST00000121767	214	60.6627	0	0
ENSMUST00000119898	377	176.312	45.651	4.72422
ENSMUST00000120178	229	69.0563	0	0
ENSMUST00000119404	83	11.0811	0	0
ENSMUST00000137929	1557	1345.82	1	0.0135573
ENSMUST00000119058	1802	1590.82	0	0
ENSMUST00000149523	424	218.524	7	0.584469
ENSMUST00000124788	1079	867.822	27	0.567669
ENSMUST00000118330	726	514.978	0	0
ENSMUST00000117875	539	329.123	0	0
ENSMUST00000118172	949	737.87	19.9264	0.492733
ENSMUST00000118824	738	526.944	2.00218	0.0693269
ENSMUST00000094035	1250	1038.82	0	0
ENSMUST00000121239	375	174.583	0	0
ENSMUST00000119276	390	187.772	0	0
ENSMUST00000126387	1716	1504.82	9.79007	0.118703
ENSMUST00000136988	905	693.87	21.8917	0.575656
ENSMUST00000118345	1027	815.822	10	0.223649
ENSMUST00000117385	1735	1523.82	6	0.0718422
ENSMUST00000117306	503	293.828	0	0
ENSMUST00000120658	433	226.884	20.0127	1.6094
ENSMUST00000119843	821	609.91	0	0
ENSMUST00000122189	789	577.91	3.00031	0.094726
ENSMUST00000118359	625	414.311	2.00983	0.0885103
ENSMUST00000119039	315	126.045	0	0
ENSMUST00000120263	462	254.122	2.76869	0.19879
ENSMUST00000121742	464	256.072	3.00142	0.213859
ENSMUST00000069427	1248	1036.82	0	0
ENSMUST00000139758	1155	943.822	14	0.270645
ENSMUST00000142024	1219	1007.82	0	0
ENSMUST00000140507	579	368.565	38.7617	1.9189
ENSMUST00000119500	291	108.351	0	0
ENSMUST00000117266	357	159.335	473.164	54.183
ENSMUST00000153501	249	80.8574	2	0.451307
ENSMUST00000137124	949	737.87	219	5.41535
ENSMUST00000117585	670	459.169	20	0.794731
ENSMUST00000164282	2702	2490.82	95.6116	0.700374
ENSMUST00000119467	1274	1062.82	31.203	0.535671
ENSMUST00000168449	795	583.91	0	0
ENSMUST00000117893	792	580.91	0	0
ENSMUST00000119517	219	63.5617	0	0
ENSMUST00000122311	806	594.91	0	0
ENSMUST00000118050	502	292.866	8.46385	0.527304
ENSMUST00000121556	642	431.284	1	0.0423057
ENSMUST00000182930	536	326.208	2.1545	0.120508
ENSMUST00000119210	436	229.66	2	0.158894
ENSMUST00000121058	557	346.794	0	0
ENSMUST00000121383	1016	804.822	22.0182	0.499165
ENSMUST00000120565	551	340.927	0	0
ENSMUST00000181263	1046	834.822	7	0.152991
ENSMUST00000178551	393	190.457	0	0
ENSMUST00000181924	452	244.592	135	10.0706
ENSMUST00000178834	444	237.173	0	0
ENSMUST00000154610	441	234.357	0	0
ENSMUST00000159536	1102	890.822	0	0
ENSMUST00000059190	2828	2616.82	73.2481	0.510722
ENSMUST00000160818	3228	3016.82	41.5421	0.251247
ENSMUST00000134617	471	262.938	0	0
ENSMUST00000117184	210	58.4884	0	0
ENSMUST00000168105	1300	1088.82	0	0
ENSMUST00000072373	945	733.87	0	0
ENSMUST00000134055	957	745.87	0	0
ENSMUST00000178680	639	428.284	2.03783	0.0868159
ENSMUST00000178589	639	428.284	2.03783	0.0868159
ENSMUST00000077278	468	259.972	2.60637	0.182924
ENSMUST00000121475	447	239.986	0	0
ENSMUST00000122293	2846	2634.82	128.275	0.888289
ENSMUST00000119964	312	123.736	0	0
ENSMUST00000120221	623	412.311	4	0.17701
ENSMUST00000120915	1003	791.822	0	0
ENSMUST00000122417	843	631.87	97.1992	2.80671
ENSMUST00000117719	302	116.262	0	0
ENSMUST00000119851	999	787.822	0	0
ENSMUST00000117733	805	593.91	0	0
ENSMUST00000119844	727	515.978	2.07343	0.0733198
ENSMUST00000119242	482	273.505	0	0
ENSMUST00000121399	976	764.822	3.00005	0.0715698
ENSMUST00000122047	916	704.87	0	0
ENSMUST00000117558	465	257.039	0	0
ENSMUST00000122447	411	206.569	0	0
ENSMUST00000120693	168	38.6328	0	0
ENSMUST00000119540	186	46.6541	0	0
ENSMUST00000119659	255	84.3142	0	0
ENSMUST00000121806	588	377.517	0	0
ENSMUST00000117572	234	72.0989	0	0
ENSMUST00000106032	2622	2410.82	2.74124	0.0207465
ENSMUST00000120481	830	618.87	0.328291	0.00967882
ENSMUST00000101158	471	262.938	13.1036	0.909283
ENSMUST00000119105	1482	1270.82	4.24448	0.0609399
ENSMUST00000119915	305	118.563	2	0.307781
ENSMUST00000178014	639	428.284	2.03783	0.0868159
ENSMUST00000118814	309	121.527	0	0
ENSMUST00000117774	330	137.399	0	0
ENSMUST00000119382	438	231.57	0	0
ENSMUST00000122234	494	285.053	1.001	0.0640725
ENSMUST00000119511	235	72.6988	0	0
ENSMUST00000118852	655	444.227	0	0
ENSMUST00000121765	468	259.972	62.5645	4.391
ENSMUST00000119462	315	126.045	0	0
ENSMUST00000119906	168	38.6328	0	0
ENSMUST00000120797	820	608.91	18	0.539364
ENSMUST00000121385	1016	804.822	0	0
ENSMUST00000119641	291	108.351	2	0.336789
ENSMUST00000122449	499	289.941	0	0
ENSMUST00000120887	541	331.123	2	0.110205
ENSMUST00000120668	898	686.87	0	0
ENSMUST00000120257	436	229.66	1	0.0794468
ENSMUST00000120255	560	349.75	12	0.626018
ENSMUST00000182561	755	543.91	1	0.0335456
ENSMUST00000090704	669	458.169	115.268	4.59035
ENSMUST00000117326	410	205.664	0	0
ENSMUST00000118794	308	120.777	0	0
ENSMUST00000178205	639	428.284	2.03783	0.0868159
ENSMUST00000056585	2067	1855.82	0	0
ENSMUST00000117271	1185	973.822	0	0
ENSMUST00000122153	400	196.674	0	0
ENSMUST00000117993	473	264.836	1.00026	0.0689129
ENSMUST00000122436	291	108.351	0	0
ENSMUST00000079844	387	185.095	48.3931	4.77037
ENSMUST00000121697	381	179.692	0	0
ENSMUST00000121068	2694	2482.82	9.00444	0.0661719
ENSMUST00000118020	530	320.332	1	0.0569589
ENSMUST00000121019	296	111.992	0	0
ENSMUST00000118906	401	197.517	0	0
ENSMUST00000121450	342	147.041	6	0.744516
ENSMUST00000118184	1157	945.822	0	0
ENSMUST00000117188	1719	1507.82	0	0
ENSMUST00000122349	536	326.208	0	0
ENSMUST00000119636	719	507.978	0	0
ENSMUST00000119769	382	180.571	8	0.808357
ENSMUST00000178311	900	688.87	0	0
ENSMUST00000120282	672	461.169	0	0
ENSMUST00000118417	987	775.822	2.00566	0.0471691
ENSMUST00000116162	437	230.63	0	0
ENSMUST00000119999	995	783.822	2.00091	0.0465771
ENSMUST00000160676	439	232.494	14.6794	1.15202
ENSMUST00000118836	556	345.839	11	0.580338
ENSMUST00000120921	756	544.91	6	0.200904
ENSMUST00000113442	680	469.169	0	0
ENSMUST00000119330	236	73.2975	0	0
ENSMUST00000122345	395	192.253	2	0.18981
ENSMUST00000118046	389	186.859	0	0
ENSMUST00000122076	973	761.822	133.692	3.20195
ENSMUST00000119298	639	428.284	0	0
ENSMUST00000122138	1159	947.822	1	0.0192502
ENSMUST00000118414	156	33.3597	115.118	62.9624
ENSMUST00000120648	812	600.91	4	0.121454
ENSMUST00000117906	678	467.169	252.814	9.87393
ENSMUST00000178360	1362	1150.82	2.40563	0.0381403
ENSMUST00000121441	1380	1168.82	3.1273e-08	4.88185e-10
ENSMUST00000119514	1011	799.822	1	0.0228123
ENSMUST00000119007	884	672.87	1	0.0271163
ENSMUST00000121686	357	159.335	4.00283	0.458372
ENSMUST00000117833	296	111.992	6	0.977525
ENSMUST00000120236	783	571.91	1.00009	0.0319061
ENSMUST00000119364	148	30.3529	0	0
ENSMUST00000121684	630	419.311	16	0.696219
ENSMUST00000138778	237	73.9655	3	0.740039
ENSMUST00000120197	444	237.173	0	0
ENSMUST00000121961	546	336.08	0	0
ENSMUST00000119163	529	319.353	2	0.114267
ENSMUST00000121106	195	51.1559	0	0
ENSMUST00000169144	481	272.505	1.01651	0.068061
ENSMUST00000179300	639	428.284	6.2585	0.266625
ENSMUST00000168736	545	335.08	0	0
ENSMUST00000074804	588	377.517	0	0
ENSMUST00000132531	291	108.351	0	0
ENSMUST00000178170	639	428.284	2.03783	0.0868159
ENSMUST00000118080	297	112.703	3.0019	0.485986
ENSMUST00000086508	483	274.47	1.04108	0.0692075
ENSMUST00000117499	645	434.284	24.3332	1.02232
ENSMUST00000122082	425	219.423	2.52084	0.209616
ENSMUST00000089635	333	139.832	0	0
ENSMUST00000159886	264	90.1443	10.6128	2.14809
ENSMUST00000074648	270	94.0445	0	0
ENSMUST00000182176	986	774.822	0	0
ENSMUST00000180224	483	274.47	0	0
ENSMUST00000120957	865	653.87	0	0
ENSMUST00000074863	738	526.944	2.28935	0.0792703
ENSMUST00000179046	405	201.161	2.00056	0.181455
ENSMUST00000182807	958	746.87	0	0
ENSMUST00000120830	528	318.353	20.9075	1.19827
ENSMUST00000120032	799	587.91	17.8806	0.554924
ENSMUST00000117304	345	149.475	4	0.488263
ENSMUST00000120311	962	750.822	30.6801	0.745559
ENSMUST00000118398	442	235.296	7	0.542808
ENSMUST00000121609	761	549.91	19.0057	0.630601
ENSMUST00000177975	382	180.571	0	0
ENSMUST00000121025	484	275.416	0	0
ENSMUST00000055878	396	193.113	0	0
ENSMUST00000120184	1577	1365.82	0	0
ENSMUST00000170868	1413	1201.82	0	0
ENSMUST00000179514	1347	1135.82	0	0
ENSMUST00000122117	1117	905.822	0	0
ENSMUST00000064809	1577	1365.82	38	0.507635
ENSMUST00000117197	442	235.296	9.50898	0.737364
ENSMUST00000075650	342	147.041	3.062	0.379951
ENSMUST00000117840	216	61.8476	5.33397	1.57358
ENSMUST00000117365	1824	1612.82	14.0067	0.158458
ENSMUST00000122433	1008	796.822	0	0
ENSMUST00000118899	1552	1340.82	2.00874	0.0273347
ENSMUST00000122296	2406	2194.82	1	0.0083131
ENSMUST00000121921	836	624.87	0	0
ENSMUST00000118445	264	90.1443	0	0
ENSMUST00000119237	1001	789.822	0	0
ENSMUST00000118907	821	609.91	0	0
ENSMUST00000122404	1354	1142.82	327.234	5.22447
ENSMUST00000168804	297	112.703	0	0
ENSMUST00000117208	2629	2417.82	13.5387	0.102168
ENSMUST00000089221	720	508.978	24.1623	0.866167
ENSMUST00000165157	867	655.87	5.21338	0.145032
ENSMUST00000119832	451	243.687	0	0
ENSMUST00000160526	314	125.264	5	0.728292
ENSMUST00000160578	435	228.735	0	0
ENSMUST00000050108	426	220.323	10.0187	0.829692
ENSMUST00000173086	580	369.565	0	0
ENSMUST00000100003	544	334.08	1105.46	60.3745
ENSMUST00000142526	1175	963.822	30.1657	0.571056
ENSMUST00000184936	712	501.043	0	0
ENSMUST00000127960	1424	1212.82	1596.1	24.0119
ENSMUST00000118792	825	613.91	0	0
ENSMUST00000091762	783	571.91	1.34568	0.0429314
ENSMUST00000183020	995	783.822	0	0
ENSMUST00000182329	1000	788.822	0	0
ENSMUST00000117685	471	262.938	0	0
ENSMUST00000116054	440	233.418	2.00043	0.156369
ENSMUST00000117554	459	251.303	0	0
ENSMUST00000122193	382	180.571	2	0.202089
ENSMUST00000119849	1983	1771.82	2.61517	0.0269303
ENSMUST00000177760	382	180.571	0	0
ENSMUST00000178412	382	180.571	0	0
ENSMUST00000180323	382	180.571	0	0
ENSMUST00000179586	382	180.571	0	0
ENSMUST00000120597	404	200.228	0	0
ENSMUST00000177970	382	180.571	0	0
ENSMUST00000122283	775	563.91	4.00677	0.129642
ENSMUST00000117339	1983	1771.82	0	0
ENSMUST00000179122	382	180.571	0	0
ENSMUST00000119384	268	92.7902	0	0
ENSMUST00000117369	385	183.328	0	0
ENSMUST00000121546	962	750.822	0	0
ENSMUST00000179940	639	428.284	2.03783	0.0868159
ENSMUST00000121030	999	787.822	0	0
ENSMUST00000117305	1048	836.822	0	0
ENSMUST00000120507	1050	838.822	2	0.0435033
ENSMUST00000120017	1066	854.822	97.6938	2.08523
ENSMUST00000073495	1065	853.822	35.6287	0.761368
ENSMUST00000119233	342	147.041	0	0
ENSMUST00000121737	135	25.4995	0	0
ENSMUST00000119729	2752	2540.82	0	0
ENSMUST00000177615	382	180.571	0	0
ENSMUST00000120202	645	434.284	0	0
ENSMUST00000140182	1986	1774.82	3.12906	0.0321678
ENSMUST00000122223	629	418.311	0	0
ENSMUST00000118594	382	180.571	5	0.505223
ENSMUST00000120022	600	389.517	0	0
ENSMUST00000119791	1986	1774.82	0.361314	0.00371443
ENSMUST00000117091	846	634.87	0	0
ENSMUST00000121268	381	179.692	7	0.710774
ENSMUST00000119622	610	399.415	0	0
ENSMUST00000119452	999	787.822	4.00169	0.0926783
ENSMUST00000121754	483	274.47	0	0
ENSMUST00000170162	468	259.972	3.00083	0.210609
ENSMUST00000118673	548	338.037	0	0
ENSMUST00000120304	733	521.944	29.4802	1.03055
ENSMUST00000122273	717	506.01	0	0
ENSMUST00000117939	456	248.384	8.86129	0.650932
ENSMUST00000121719	414	209.268	0	0
ENSMUST00000118081	1194	982.822	3.43857	0.0638359
ENSMUST00000177664	639	428.284	2.03783	0.0868159
ENSMUST00000106443	1002	790.822	9.03852	0.208536
ENSMUST00000181584	441	234.357	0	0
ENSMUST00000089182	647	436.284	6983.99	292.077
ENSMUST00000041159	390	187.772	0.00192167	0.000186728
ENSMUST00000121240	606	395.466	2	0.0922747
ENSMUST00000177829	475	266.732	0	0
ENSMUST00000118425	675	464.169	0	0
ENSMUST00000180400	934	722.87	13	0.32813
ENSMUST00000181585	484	275.416	4	0.264992
ENSMUST00000119106	272	95.3567	0	0
ENSMUST00000180520	298	113.345	6	0.965857
ENSMUST00000118069	1212	1000.82	25.6493	0.467607
ENSMUST00000117183	635	424.284	1	0.0430037
ENSMUST00000117562	1349	1137.82	1.00288	0.0160819
ENSMUST00000119615	902	690.87	0	0
ENSMUST00000119923	1139	927.822	0	0
ENSMUST00000061073	957	745.87	0	0
ENSMUST00000118908	433	226.884	2.36939	0.190544
ENSMUST00000078419	552	341.905	51.6595	2.75681
ENSMUST00000091710	352	155.122	2.66654	0.313646
ENSMUST00000165638	375	174.583	36.6985	3.83538
ENSMUST00000120249	563	352.727	0	0
ENSMUST00000119401	754	542.91	0	0
ENSMUST00000179333	621	410.311	10.268	0.456599
ENSMUST00000178232	621	410.311	0	0
ENSMUST00000118499	750	538.91	0	0
ENSMUST00000059249	821	609.91	40993.5	1226.34
ENSMUST00000122260	483	274.47	1.0588	0.0703854
ENSMUST00000175860	492	283.09	248.041	15.9868
ENSMUST00000171712	790	578.91	0	0
ENSMUST00000117430	392	189.583	35.8718	3.45236
ENSMUST00000118944	607	396.441	0	0
ENSMUST00000118055	677	466.169	12.0822	0.472896
ENSMUST00000168454	432	225.914	9	0.72688
ENSMUST00000178993	489	280.254	23.7172	1.54409
ENSMUST00000182285	1017	805.822	0	0
ENSMUST00000119695	745	533.944	24	0.820121
ENSMUST00000119013	2711	2499.82	4.00362	0.0292218
ENSMUST00000159343	588	377.517	1.04489	0.0505006
ENSMUST00000098624	1317	1105.82	1.06829	0.0176266
ENSMUST00000117823	556	345.839	1	0.052758
ENSMUST00000120062	385	183.328	0	0
ENSMUST00000182375	987	775.822	0	0
ENSMUST00000122366	457	249.368	0	0
ENSMUST00000121456	952	740.87	4.13785	0.101905
ENSMUST00000121002	997	785.822	1	0.0232187
ENSMUST00000118409	308	120.777	0	0
ENSMUST00000121524	1256	1044.82	5	0.0873153
ENSMUST00000120489	231	70.1643	3	0.780131
ENSMUST00000120947	461	253.237	1	0.0720501
ENSMUST00000141391	576	365.589	12.0046	0.599127
ENSMUST00000109190	474	265.801	0	0
ENSMUST00000119018	1416	1204.82	67	1.01465
ENSMUST00000117729	433	226.884	0	0
ENSMUST00000121538	483	274.47	4.67678	0.310896
ENSMUST00000119086	1110	898.822	6.52272	0.132409
ENSMUST00000117342	217	62.3679	1.02031	0.298492
ENSMUST00000121735	537	327.187	14.4009	0.803079
ENSMUST00000118147	391	188.709	2.00381	0.193743
ENSMUST00000119805	307	119.981	21	3.19352
ENSMUST00000121709	301	115.53	297	46.9055
ENSMUST00000153140	478	269.663	4.00462	0.270959
ENSMUST00000122325	606	395.466	0	0
ENSMUST00000120775	517	307.555	0	0
ENSMUST00000117599	432	225.914	0	0
ENSMUST00000118443	322	131.123	0	0
ENSMUST00000074412	505	295.809	0	0
ENSMUST00000121985	601	390.517	4.18065	0.195329
ENSMUST00000119815	282	102.09	4.00172	0.715199
ENSMUST00000118325	3577	3365.82	4	0.0216836
ENSMUST00000119996	2218	2006.82	15.0853	0.137154
ENSMUST00000121278	794	582.91	0	0
ENSMUST00000181051	1232	1020.82	248.7	4.44516
ENSMUST00000098560	1002	790.822	0	0
ENSMUST00000161990	430	224.061	0	0
ENSMUST00000122016	458	250.335	0	0
ENSMUST00000118641	903	691.87	0	0
ENSMUST00000120930	1286	1074.82	0	0
ENSMUST00000118338	603	392.517	9.25285	0.43011
ENSMUST00000155950	903	691.87	0	0
ENSMUST00000054679	1005	793.822	5	0.114924
ENSMUST00000121910	1887	1675.82	3.04638	0.0331679
ENSMUST00000159301	745	533.944	0	0
ENSMUST00000121511	639	428.284	0	0
ENSMUST00000119536	298	113.345	1	0.160976
ENSMUST00000161205	1024	812.822	0	0
ENSMUST00000119658	1254	1042.82	6	0.104979
ENSMUST00000117937	1217	1005.82	0	0
ENSMUST00000121117	498	288.96	16.1719	1.02114
ENSMUST00000160654	426	220.323	5.01894	0.415638
ENSMUST00000117195	273	96.0614	60.7669	11.542
ENSMUST00000118786	435	228.735	187.031	14.9191
ENSMUST00000167274	782	570.91	2461.22	78.6585
ENSMUST00000121884	1477	1265.82	0	0
ENSMUST00000119537	580	369.565	0	0
ENSMUST00000117480	1049	837.822	7	0.152443
ENSMUST00000120765	168	38.6328	0	0
ENSMUST00000119028	451	243.687	0	0
ENSMUST00000118363	202	54.4445	71	23.794
ENSMUST00000120603	567	356.659	0	0
ENSMUST00000122056	531	321.312	1	0.0567853
ENSMUST00000118766	670	459.169	0	0
ENSMUST00000161849	508	298.771	6.00301	0.366601
ENSMUST00000162856	167	38.14	7	3.34873
ENSMUST00000079884	78	10.7195	4.53458	7.71835
ENSMUST00000161613	451	243.687	1.05446	0.0789516
ENSMUST00000120067	766	554.91	0	0
ENSMUST00000120882	171	39.8559	0	0
ENSMUST00000121379	804	592.91	2.01595	0.0620374
ENSMUST00000121855	2829	2617.82	0	0
ENSMUST00000126961	640	429.284	278.891	11.8536
ENSMUST00000118278	1530	1318.82	0	0
ENSMUST00000145953	498	288.96	62.0182	3.91601
ENSMUST00000154752	347	151.028	0	0
ENSMUST00000131442	291	108.351	0	0
ENSMUST00000120610	867	655.87	0	0
ENSMUST00000061663	315	126.045	0	0
ENSMUST00000120663	886	674.87	0	0
ENSMUST00000120171	893	681.87	0	0
ENSMUST00000056139	972	760.822	0	0
ENSMUST00000117347	233	71.4346	0	0
ENSMUST00000119246	1002	790.822	81.3988	1.87803
ENSMUST00000121276	823	611.91	0	0
ENSMUST00000119770	707	496.075	0	0
ENSMUST00000121054	1282	1070.82	0	0
ENSMUST00000119057	891	679.87	9.69488	0.260183
ENSMUST00000145243	663	452.198	0	0
ENSMUST00000160079	487	278.362	1.0025	0.0657104
ENSMUST00000118415	636	425.284	34.4806	1.47931
ENSMUST00000139887	291	108.351	0	0
ENSMUST00000071282	990	778.822	671.294	15.7267
ENSMUST00000124692	383	181.487	0	0
ENSMUST00000120578	221	64.7579	0	0
ENSMUST00000118643	908	696.87	1	0.0261825
ENSMUST00000145537	711	500.043	0	0
ENSMUST00000172650	739	527.944	16.0013	0.553004
ENSMUST00000112099	1350	1138.82	0	0
ENSMUST00000164767	1359	1147.82	0	0
ENSMUST00000052440	681	470.169	2.08767	0.0810158
ENSMUST00000119857	282	102.09	1	0.178723
ENSMUST00000177016	1280	1068.82	34.2273	0.584291
ENSMUST00000119431	629	418.311	6.01639	0.262421
ENSMUST00000119360	685	474.169	11	0.423275
ENSMUST00000116491	685	474.169	22.0574	0.84876
ENSMUST00000121557	608	397.441	3.03791	0.139465
ENSMUST00000117320	475	266.732	0	0
ENSMUST00000120227	323	131.926	0	0
ENSMUST00000177393	1809	1597.82	0	0
ENSMUST00000177439	291	108.351	0	0
ENSMUST00000175997	126	22.6365	0	0
ENSMUST00000183173	997	785.822	0	0
ENSMUST00000118989	285	104.136	7.98085	1.39833
ENSMUST00000099968	288	106.301	0	0
ENSMUST00000175715	462	254.122	70.9165	5.09175
ENSMUST00000176899	2188	1976.82	0	0
ENSMUST00000125661	612	401.39	0	0
ENSMUST00000142302	868	656.87	0	0
ENSMUST00000138679	1302	1090.82	140.38	2.34808
ENSMUST00000081067	1636	1424.82	21.6708	0.277509
ENSMUST00000176785	908	696.87	0	0
ENSMUST00000177481	2406	2194.82	0	0
ENSMUST00000118624	1128	916.822	0	0
ENSMUST00000118509	305	118.563	1	0.153891
ENSMUST00000176341	2409	2197.82	0	0
ENSMUST00000117618	222	65.177	0	0
ENSMUST00000118105	301	115.53	0	0
ENSMUST00000120739	595	384.517	0	0
ENSMUST00000176230	802	590.91	0	0
ENSMUST00000176687	906	694.87	0	0
ENSMUST00000120960	771	559.91	0	0
ENSMUST00000120616	529	319.353	0	0
ENSMUST00000176763	2410	2198.82	0	0
ENSMUST00000120503	2036	1824.82	0	0
ENSMUST00000120587	824	612.91	0	0
ENSMUST00000122185	591	380.517	0	0
ENSMUST00000118926	340	145.469	0	0
ENSMUST00000119790	793	581.91	9.23342	0.289514
ENSMUST00000121131	163	36.314	10	5.02445
ENSMUST00000125181	351	154.313	0	0
ENSMUST00000121458	581	370.541	2.27352	0.11195
ENSMUST00000118678	484	275.416	0	0
ENSMUST00000180583	468	259.972	0	0
ENSMUST00000155593	288	106.301	0	0
ENSMUST00000147295	868	656.87	0.193473	0.00537408
ENSMUST00000176236	903	691.87	0	0
ENSMUST00000118560	638	427.284	0.923285	0.0394259
ENSMUST00000117524	702	491.107	0	0
ENSMUST00000176234	931	719.87	0	0
ENSMUST00000117925	210	58.4884	1	0.311955
ENSMUST00000176711	1149	937.822	0	0
ENSMUST00000119497	1076	864.822	4.02682	0.0849567
ENSMUST00000122462	141	27.6624	0	0
ENSMUST00000175850	1029	817.822	0	0
ENSMUST00000176293	753	541.91	0	0
ENSMUST00000175707	852	640.87	1	0.0284703
ENSMUST00000118270	155	33.0167	0	0
ENSMUST00000117059	365	165.996	0	0
ENSMUST00000118734	1253	1041.82	5	0.0875667
ENSMUST00000118721	979	767.822	0	0
ENSMUST00000176730	604	393.492	0	0
ENSMUST00000117144	475	266.732	0	0
ENSMUST00000120774	371	171.072	0	0
ENSMUST00000179914	1026	814.822	0	0
ENSMUST00000119709	208	57.5095	0	0
ENSMUST00000118542	825	613.91	0	0
ENSMUST00000177291	939	727.87	0	0
ENSMUST00000088826	738	526.944	0	0
ENSMUST00000119708	453	245.528	0	0
ENSMUST00000119623	639	428.284	2.03783	0.0868159
ENSMUST00000175863	424	218.524	16	1.33593
ENSMUST00000176131	525	315.394	13	0.75206
ENSMUST00000177028	513	303.654	0	0
ENSMUST00000176775	455	247.432	0	0
ENSMUST00000119482	943	731.87	0	0
ENSMUST00000120347	680	469.169	5	0.194448
ENSMUST00000176997	183	45.2756	0	0
ENSMUST00000176659	736	524.944	0	0
ENSMUST00000057521	492	283.09	32.8296	2.11594
ENSMUST00000050900	255	84.3142	233.17	50.4586
ENSMUST00000154348	448	240.892	5	0.378712
ENSMUST00000121476	1337	1125.82	13.0829	0.21203
ENSMUST00000121909	1569	1357.82	0	0
ENSMUST00000121311	1351	1139.82	0	0
ENSMUST00000120813	1020	808.822	8	0.180468
ENSMUST00000119308	725	513.978	0	0
ENSMUST00000117530	1094	882.822	0	0
ENSMUST00000121088	929	717.87	26	0.66083
ENSMUST00000121014	997	785.822	22.5784	0.524242
ENSMUST00000081638	924	712.87	0	0
ENSMUST00000120131	373	172.841	0	0
ENSMUST00000120353	546	336.08	0	0
ENSMUST00000122133	279	99.9761	1.00746	0.183862
ENSMUST00000117448	1487	1275.82	9.10614	0.130229
ENSMUST00000119931	1073	861.822	0	0
ENSMUST00000076012	939	727.87	0	0
ENSMUST00000122112	639	428.284	0	0
ENSMUST00000179892	1194	982.822	10.6968	0.198583
ENSMUST00000117475	544	334.08	1	0.054615
ENSMUST00000119897	482	273.505	0	0
ENSMUST00000121318	1106	894.822	41.8505	0.853349
ENSMUST00000117690	278	99.3487	1.03291	0.189698
ENSMUST00000080671	279	99.9761	0.000653304	0.000119229
ENSMUST00000118779	432	225.914	2	0.161529
ENSMUST00000121627	311	122.98	0	0
ENSMUST00000116079	739	527.944	2	0.0691201
ENSMUST00000119723	490	281.218	6	0.389288
ENSMUST00000118255	644	433.284	2	0.0842209
