target_id	length	eff_length	est_counts	tpm
ENSMUST00000120134	587	361.482	0	0
ENSMUST00000181557	379	171.073	0	0
ENSMUST00000095195	381	172.604	3.10525	0.325277
ENSMUST00000163647	249	78.3368	0	0
ENSMUST00000121845	305	113.697	0	0
ENSMUST00000068277	390	180.254	16	1.60488
ENSMUST00000117273	599	373.172	0	0
ENSMUST00000117152	173	39.9834	0	0
ENSMUST00000119465	800	572.58	2.18619	0.0690335
ENSMUST00000117447	399	187.886	5.31913	0.511862
ENSMUST00000121936	307	115.139	0	0
ENSMUST00000120055	759	531.688	0	0
ENSMUST00000182645	977	749.259	0	0
ENSMUST00000118767	517	293.66	0	0
ENSMUST00000117519	727	499.754	0	0
ENSMUST00000167498	1165	937.259	742.233	14.3182
ENSMUST00000179178	468	248.231	1	0.0728369
ENSMUST00000116082	735	507.721	716.588	25.5183
ENSMUST00000119992	1009	781.259	2	0.0462853
ENSMUST00000039375	354	150.826	0	0
ENSMUST00000117842	1267	1039.26	0	0
ENSMUST00000117673	225	64.6737	0	0
ENSMUST00000168236	327	130.11	0	0
ENSMUST00000118239	367	161.26	0	0
ENSMUST00000116009	285	100.263	0	0
ENSMUST00000117052	346	144.451	5	0.62583
ENSMUST00000117885	267	88.9442	0	0
ENSMUST00000167012	141	28.25	0	0
ENSMUST00000122094	330	132.47	0	0
ENSMUST00000086601	447	229.361	0	0
ENSMUST00000118708	357	153.279	31.7161	3.74114
ENSMUST00000116008	280	97.0172	0	0
ENSMUST00000120159	579	353.691	2.00011	0.102244
ENSMUST00000121947	340	139.917	0	0
ENSMUST00000119666	332	133.882	0	0
ENSMUST00000120246	135	26.4814	0	0
ENSMUST00000121734	462	242.849	0	0
ENSMUST00000119531	298	108.878	0	0
ENSMUST00000170232	285	100.263	0	0
ENSMUST00000182778	280	97.0172	0	0
ENSMUST00000182901	278	95.8684	0	0
ENSMUST00000118165	662	435.08	0	0
ENSMUST00000182596	1007	779.259	0	0
ENSMUST00000120896	1097	869.259	0	0
ENSMUST00000117649	592	366.34	0	0
ENSMUST00000178571	258	83.5661	0	0
ENSMUST00000182469	962	734.259	0	0
ENSMUST00000118166	483	261.988	0	0
ENSMUST00000182081	991	763.259	0	0
ENSMUST00000118042	1269	1041.26	1	0.017364
ENSMUST00000182698	992	764.259	0	0
ENSMUST00000120391	1083	855.259	0	0
ENSMUST00000121053	765	537.688	1	0.0336262
ENSMUST00000182724	1007	779.259	0	0
ENSMUST00000117683	961	733.259	1	0.0246576
ENSMUST00000121177	617	390.826	0	0
ENSMUST00000179088	1005	777.259	0	0
ENSMUST00000182864	1009	781.259	0	0
ENSMUST00000118343	406	193.8	0	0
ENSMUST00000120179	157	33.9402	0	0
ENSMUST00000119978	1002	774.259	0.790008	0.0184482
ENSMUST00000121905	837	609.39	0	0
ENSMUST00000117114	485	263.885	0	0
ENSMUST00000061216	1206	978.259	4.05885	0.0750165
ENSMUST00000122162	1009	781.259	0	0
ENSMUST00000118299	1332	1104.26	0	0
ENSMUST00000118770	1845	1617.26	1117.41	12.4923
ENSMUST00000073950	2111	1883.26	229.828	2.20648
ENSMUST00000119713	1722	1494.26	52.3579	0.633526
ENSMUST00000118579	1041	813.259	5	0.11116
ENSMUST00000120525	691	463.879	0	0
ENSMUST00000118253	589	363.435	0	0
ENSMUST00000120176	1225	997.259	20	0.362602
ENSMUST00000172274	274	93.2956	0	0
ENSMUST00000117778	561	336.093	4	0.215183
ENSMUST00000117490	546	321.434	0	0
ENSMUST00000119935	606	380.026	0	0
ENSMUST00000121167	363	158.02	4	0.457673
ENSMUST00000040649	807	579.543	119.102	3.71569
ENSMUST00000168019	960	732.259	0	0
ENSMUST00000121253	559	334.137	3	0.162332
ENSMUST00000121389	1193	965.259	3.00611	0.0563079
ENSMUST00000072166	432	215.97	0	0
ENSMUST00000152394	837	609.39	0	0
ENSMUST00000120949	1855	1627.26	0	0
ENSMUST00000172397	348	146.071	0	0
ENSMUST00000118890	427	211.718	0	0
ENSMUST00000117888	290	103.653	3.00988	0.52502
ENSMUST00000121130	590	364.411	1.00136	0.049683
ENSMUST00000121761	1327	1099.26	0	0
ENSMUST00000084813	339	139.061	16.5599	2.15307
ENSMUST00000139408	343	142.079	0	0
ENSMUST00000173358	745	517.688	0	0
ENSMUST00000174520	362	157.222	0	0
ENSMUST00000172565	551	326.308	4.58318	0.253949
ENSMUST00000120955	412	198.865	1	0.0909181
ENSMUST00000062642	1006	778.259	23.2779	0.540789
ENSMUST00000144563	593	367.317	5.04629	0.248393
ENSMUST00000060257	201	52.4033	0	0
ENSMUST00000117563	472	251.901	5.53768	0.397471
ENSMUST00000120277	429	213.461	0	0
ENSMUST00000172606	329	131.599	352	48.3613
ENSMUST00000145087	318	123.374	3.00074	0.439756
ENSMUST00000075898	882	654.39	58.8548	1.62612
ENSMUST00000036976	444	226.665	355.221	28.3349
ENSMUST00000094175	1002	774.259	8.73597	0.204001
ENSMUST00000121214	544	319.559	0	0
ENSMUST00000177956	243	74.71	0	0
ENSMUST00000117905	1527	1299.26	35.7564	0.497583
ENSMUST00000122466	815	587.506	0	0
ENSMUST00000180234	333	134.542	0	0
ENSMUST00000119289	367	161.26	0	0
ENSMUST00000183150	965	737.259	0	0
ENSMUST00000099459	285	100.263	152.594	27.5173
ENSMUST00000091052	408	195.428	2.00079	0.185106
ENSMUST00000183259	1014	786.259	0	0
ENSMUST00000116078	374	166.914	0	0
ENSMUST00000165161	1360	1132.26	1	0.0159684
ENSMUST00000121223	495	273.217	0	0
ENSMUST00000166666	259	84.2048	9.83255	2.11124
ENSMUST00000117395	624	397.749	0	0
ENSMUST00000164501	541	316.683	4.0334	0.230279
ENSMUST00000117285	752	524.688	0	0
ENSMUST00000029354	1197	969.259	0	0
ENSMUST00000122157	992	764.259	0	0
ENSMUST00000122372	606	380.026	0	0
ENSMUST00000180929	353	150.032	0	0
ENSMUST00000118797	2662	2434.26	65	0.482786
ENSMUST00000061316	3165	2937.26	0	0
ENSMUST00000121784	464	244.704	1.04434	0.0771629
ENSMUST00000120026	135	26.4814	0	0
ENSMUST00000133495	1008	780.259	0	0
ENSMUST00000125451	1614	1386.26	7.58546	0.0989339
ENSMUST00000144161	3977	3749.26	303.097	1.46165
ENSMUST00000119042	455	236.694	23.8794	1.82408
ENSMUST00000121934	386	176.898	0	0
ENSMUST00000176889	333	134.542	0	0
ENSMUST00000177308	492	270.377	0	0
ENSMUST00000118670	233	69.255	12	3.13284
ENSMUST00000117742	1705	1477.26	0	0
ENSMUST00000177341	315	120.994	0	0
ENSMUST00000176033	279	96.3977	0	0
ENSMUST00000080726	1662	1434.26	381.78	4.81275
ENSMUST00000183172	941	713.259	0	0
ENSMUST00000183142	581	355.645	0	0
ENSMUST00000182471	756	528.688	0	0
ENSMUST00000118847	247	77.1042	32	7.50377
ENSMUST00000119350	634	407.541	1.17269	0.052026
ENSMUST00000168672	548	323.413	0	0
ENSMUST00000170597	889	661.39	1	0.027337
ENSMUST00000164248	1269	1041.26	61	1.0592
ENSMUST00000163665	299	109.623	0	0
ENSMUST00000122180	951	723.259	0	0
ENSMUST00000168370	1207	979.259	36.46	0.673173
ENSMUST00000119578	864	636.39	3.00008	0.085235
ENSMUST00000119565	346	144.451	0	0
ENSMUST00000076465	645	418.301	18.1357	0.783888
ENSMUST00000120460	1209	981.259	119	2.19266
ENSMUST00000119778	768	540.688	0	0
ENSMUST00000119170	466	246.476	0	0
ENSMUST00000122109	520	296.525	0	0
ENSMUST00000075243	846	618.39	0	0
ENSMUST00000121775	661	434.08	0	0
ENSMUST00000122013	1715	1487.26	2	0.0243137
ENSMUST00000118688	992	764.259	16.0003	0.378525
ENSMUST00000178193	1931	1703.26	0	0
ENSMUST00000131852	1848	1620.26	10.2538	0.114422
ENSMUST00000121213	713	485.817	0	0
ENSMUST00000176920	606	380.026	0	0
ENSMUST00000118222	820	592.506	0	0
ENSMUST00000175657	233	69.255	0	0
ENSMUST00000120724	489	267.536	2	0.135162
ENSMUST00000175833	623	396.775	0	0
ENSMUST00000176568	2730	2502.26	2	0.0144513
ENSMUST00000176836	898	670.39	0	0
ENSMUST00000177079	515	291.736	6.00366	0.372078
ENSMUST00000121230	796	568.617	0	0
ENSMUST00000177446	1099	871.259	0	0
ENSMUST00000183322	1003	775.259	71	1.65584
ENSMUST00000177088	898	670.39	0	0
ENSMUST00000121680	940	712.259	37	0.939229
ENSMUST00000119461	528	304.289	0	0
ENSMUST00000176925	518	294.621	4.2186	0.258888
ENSMUST00000118846	1175	947.259	0	0
ENSMUST00000077991	1353	1125.26	53.5262	0.860046
ENSMUST00000176244	1098	870.259	0	0
ENSMUST00000176317	1101	873.259	0	0
ENSMUST00000120385	331	133.171	1.00034	0.135814
ENSMUST00000168173	1287	1059.26	0	0
ENSMUST00000175971	2730	2502.26	0	0
ENSMUST00000178436	1853	1625.26	10.5701	0.117589
ENSMUST00000176989	1015	787.259	0	0
ENSMUST00000054726	1103	875.259	0	0
ENSMUST00000143957	945	717.259	0	0
ENSMUST00000130192	511	288.076	0	0
ENSMUST00000120111	1023	795.259	0	0
ENSMUST00000119049	254	81.2216	0	0
ENSMUST00000124025	1025	797.259	1	0.0226782
ENSMUST00000120601	592	366.34	0	0
ENSMUST00000122434	1981	1753.26	1.00002	0.0103126
ENSMUST00000119744	798	570.617	3	0.095057
ENSMUST00000117541	409	196.268	0	0
ENSMUST00000117479	359	154.925	0	0
ENSMUST00000119782	321	125.688	1.00484	0.144548
ENSMUST00000117568	171	39.2427	1	0.460732
ENSMUST00000121201	540	315.745	1	0.0572627
ENSMUST00000097415	612	385.951	0	0
ENSMUST00000120901	569	343.917	0	0
ENSMUST00000120104	1147	919.259	4.00423	0.078757
ENSMUST00000120636	325	128.56	0	0
ENSMUST00000120378	399	187.886	2.00452	0.192896
ENSMUST00000085262	545	320.497	8823.14	497.745
ENSMUST00000155008	481	260.109	0	0
ENSMUST00000117261	736	508.721	0	0
ENSMUST00000117532	544	319.559	1.0016	0.0566695
ENSMUST00000115977	944	716.259	0	0
ENSMUST00000078766	471	250.967	14.155	1.01976
ENSMUST00000121665	496	274.199	0	0
ENSMUST00000117384	140	27.8705	0.657314	0.426419
ENSMUST00000121879	582	356.598	0	0
ENSMUST00000176980	1748	1520.26	91.3813	1.08679
ENSMUST00000184004	166	37.4903	0	0
ENSMUST00000175943	249	78.3368	0	0
ENSMUST00000127676	1272	1044.26	0	0
ENSMUST00000130218	1323	1095.26	18.1128	0.299003
ENSMUST00000176077	1101	873.259	5	0.103522
ENSMUST00000185049	328	130.806	0	0
ENSMUST00000152628	486	264.78	0	0
ENSMUST00000162296	297	108.271	0	0
ENSMUST00000182720	1003	775.259	6.52862	0.152259
ENSMUST00000120952	335	136.089	13	1.72714
ENSMUST00000118045	440	223.207	1	0.0810029
ENSMUST00000184151	388	178.527	78.0863	7.90821
ENSMUST00000176549	443	225.847	208.934	16.7264
ENSMUST00000121637	386	176.898	1	0.102208
ENSMUST00000184573	386	176.898	196.866	20.1213
ENSMUST00000183511	775	547.653	1948.13	64.3162
ENSMUST00000055820	638	411.462	4.11061	0.180628
ENSMUST00000159103	531	307.189	2.06828	0.121734
ENSMUST00000166414	714	486.786	1.00238	0.0372307
ENSMUST00000119459	411	198	2.43822	0.222647
ENSMUST00000177415	354	150.826	3.20562	0.384277
ENSMUST00000121980	401	189.562	57.7425	5.50747
ENSMUST00000165006	491	269.43	1	0.0671061
ENSMUST00000079761	636	409.515	10.1174	0.446689
ENSMUST00000091117	1661	1433.26	7.02336	0.0885988
ENSMUST00000120831	550	325.308	121	6.7251
ENSMUST00000181591	1336	1108.26	3.03531	0.0495187
ENSMUST00000052888	687	459.909	1.58998	0.062507
ENSMUST00000076317	1002	774.259	4.66234	0.108874
ENSMUST00000099103	1829	1601.26	0	0
ENSMUST00000184817	871	643.39	0	0
ENSMUST00000183833	557	332.18	0	0
ENSMUST00000095028	618	391.801	0	0
ENSMUST00000120418	567	341.939	6.24212	0.330058
ENSMUST00000120100	573	347.827	0	0
ENSMUST00000121883	303	112.376	0	0
ENSMUST00000121366	288	102.224	0	0
ENSMUST00000120380	453	234.835	0	0
ENSMUST00000175815	328	130.806	3	0.414669
ENSMUST00000120897	939	711.259	1	0.0254203
ENSMUST00000182372	285	100.263	0	0
ENSMUST00000120504	679	451.909	2.00469	0.0802055
ENSMUST00000156004	939	711.259	1	0.0254203
ENSMUST00000119645	678	450.909	0	0
ENSMUST00000121252	906	678.259	0	0
ENSMUST00000182638	718	490.786	1.06237	0.0391374
ENSMUST00000174028	280	97.0172	0	0
ENSMUST00000176658	1042	814.259	0	0
ENSMUST00000080378	372	165.312	0	0
ENSMUST00000120348	472	251.901	0	0
ENSMUST00000074819	1470	1242.26	1990.47	28.9702
ENSMUST00000182917	1201	973.259	0	0
ENSMUST00000119451	455	236.694	269	20.5482
ENSMUST00000144982	1020	792.259	17.7883	0.405951
ENSMUST00000129983	287	101.563	1	0.178022
ENSMUST00000128935	1892	1664.26	10.3939	0.112918
ENSMUST00000119091	567	341.939	1	0.052876
ENSMUST00000184952	1201	973.259	0	0
ENSMUST00000119535	296	107.612	2.01103	0.337883
ENSMUST00000117474	237	71.4265	0	0
ENSMUST00000117946	267	88.9442	0	0
ENSMUST00000184263	402	190.419	0	0
ENSMUST00000097985	396	185.272	0	0
ENSMUST00000119609	639	412.462	0	0
ENSMUST00000097986	231	68.0443	0	0
ENSMUST00000183550	2200	1972.26	0	0
ENSMUST00000094983	498	276.018	0	0
ENSMUST00000121020	547	322.413	0	0
ENSMUST00000097987	396	185.272	0	0
ENSMUST00000183813	238	71.923	0	0
ENSMUST00000097988	396	185.272	0	0
ENSMUST00000183554	205	54.137	0	0
ENSMUST00000167282	534	309.969	871.599	50.8401
ENSMUST00000081241	411	198	0	0
ENSMUST00000184040	298	108.878	0	0
ENSMUST00000179372	549	324.371	0	0
ENSMUST00000117750	537	312.847	0	0
ENSMUST00000183716	898	670.39	0	0
ENSMUST00000184385	376	168.62	0	0
ENSMUST00000121577	545	320.497	0	0
ENSMUST00000119257	357	153.279	0	0
ENSMUST00000119737	159	34.806	0	0
ENSMUST00000121423	964	736.259	0	0
ENSMUST00000120871	567	341.939	0	0
ENSMUST00000118994	846	618.39	0	0
ENSMUST00000118454	459	240.265	0	0
ENSMUST00000121413	636	409.515	40.8496	1.80354
ENSMUST00000120682	240	73.1019	0	0
ENSMUST00000119856	555	330.202	0	0
ENSMUST00000117429	417	203.006	0	0
ENSMUST00000118329	338	138.286	6.04569	0.790451
ENSMUST00000178239	939	711.259	9.28113	0.235929
ENSMUST00000117567	948	720.259	3.21612e-06	8.0733e-08
ENSMUST00000182641	1003	775.259	0	0
ENSMUST00000118550	203	53.1842	0	0
ENSMUST00000097152	1260	1032.26	1.18957	0.0208358
ENSMUST00000120751	288	102.224	0	0
ENSMUST00000105060	168	38.0893	0	0
ENSMUST00000099123	2302	2074.26	1	0.00871655
ENSMUST00000180454	451	233.084	0	0
ENSMUST00000105067	153	32.4938	1	0.556425
ENSMUST00000120804	137	26.9154	0	0
ENSMUST00000099124	1806	1578.26	0	0
ENSMUST00000181171	448	230.3	0	0
ENSMUST00000122396	123	22.0585	0	0
ENSMUST00000119835	241	73.596	1	0.245671
ENSMUST00000161930	300	110.236	0	0
ENSMUST00000120200	1008	780.259	8.01547	0.185737
ENSMUST00000119334	210	56.8562	0	0
ENSMUST00000121842	520	296.525	0	0
ENSMUST00000122061	745	517.688	0	0
ENSMUST00000120012	252	80.1539	0	0
ENSMUST00000184147	442	224.952	0	0
ENSMUST00000050706	1185	957.259	13.3048	0.251296
ENSMUST00000121613	269	90.1821	0	0
ENSMUST00000131218	262	85.952	14	2.94496
ENSMUST00000119258	387	177.75	0	0
ENSMUST00000176564	648	421.274	0	0
ENSMUST00000165184	207	55.1981	0	0
ENSMUST00000119040	337	137.612	0	0
ENSMUST00000166597	141	28.25	0	0
ENSMUST00000184922	694	466.879	0	0
ENSMUST00000119684	424	209.087	0	0
ENSMUST00000117351	542	317.6	0	0
ENSMUST00000118490	312	118.735	0	0
ENSMUST00000119766	532	308.129	10.854	0.636889
ENSMUST00000118265	388	178.527	5.15008	0.521575
ENSMUST00000062941	877	649.39	0	0
ENSMUST00000173100	549	324.371	0	0
ENSMUST00000173852	882	654.39	0	0
ENSMUST00000120379	877	649.39	4.00024	0.111375
ENSMUST00000119095	486	264.78	0	0
ENSMUST00000120156	866	638.39	5	0.141609
ENSMUST00000118018	865	637.39	1	0.0283663
ENSMUST00000071237	483	261.988	13.436	0.927246
ENSMUST00000133080	476	255.566	0	0
ENSMUST00000180049	483	261.988	4.00085	0.276107
ENSMUST00000181857	375	167.714	3.00468	0.323918
ENSMUST00000077976	495	273.217	7240.48	479.146
ENSMUST00000116115	425	209.974	18054.2	1554.61
ENSMUST00000119004	649	422.274	10.039	0.429839
ENSMUST00000119860	321	125.688	4	0.575405
ENSMUST00000121938	319	124.184	2	0.291186
ENSMUST00000120319	345	143.682	124	15.6036
ENSMUST00000117109	1105	877.259	5.03714	0.103816
ENSMUST00000055364	447	229.361	3.0272	0.238633
ENSMUST00000119969	447	229.361	0.0622883	0.00491015
ENSMUST00000120677	853	625.39	1.00075	0.0289322
ENSMUST00000119056	194	49.1184	0	0
ENSMUST00000117186	357	153.279	1.01439	0.119655
ENSMUST00000117297	275	93.9443	0	0
ENSMUST00000119144	238	71.923	0	0
ENSMUST00000117975	1250	1022.26	0	0
ENSMUST00000121165	536	311.928	0	0
ENSMUST00000118975	813	585.506	5.07124	0.1566
ENSMUST00000119038	455	236.694	0	0
ENSMUST00000121691	888	660.39	8.03153	0.21989
ENSMUST00000121850	467	247.329	1234	90.2085
ENSMUST00000117772	231	68.0443	0	0
ENSMUST00000182579	1001	773.259	49	1.14572
ENSMUST00000121978	519	295.544	24	1.46824
ENSMUST00000118382	380	171.881	0	0
ENSMUST00000175828	345	143.682	0	0
ENSMUST00000121575	784	556.617	6.00205	0.194962
ENSMUST00000121601	579	353.691	1	0.0511192
ENSMUST00000182196	958	730.259	0	0
ENSMUST00000119501	448	230.3	111.517	8.75498
ENSMUST00000122073	726	498.786	0	0
ENSMUST00000101381	318	123.374	8.8	1.28963
ENSMUST00000178956	318	123.374	2.2	0.322408
ENSMUST00000118478	329	131.599	1	0.13739
ENSMUST00000030555	697	469.879	0	0
ENSMUST00000121140	697	469.879	0	0
ENSMUST00000117402	997	769.259	0	0
ENSMUST00000119296	2136	1908.26	165.124	1.56452
ENSMUST00000119074	1227	999.259	5	0.090469
ENSMUST00000165597	728	500.754	1550.29	55.9751
ENSMUST00000122000	393	182.627	683.641	67.6817
ENSMUST00000177590	1293	1065.26	102438	1738.66
ENSMUST00000120557	1210	982.259	0	0
ENSMUST00000118324	138	27.2494	0	0
ENSMUST00000120922	138	27.2494	0	0
ENSMUST00000183315	463	243.784	17.8713	1.32543
ENSMUST00000182605	402	190.419	11.3354	1.0763
ENSMUST00000133491	2065	1837.26	95.3176	0.938017
ENSMUST00000182224	373	166.09	83.8184	9.12438
ENSMUST00000127012	685	457.909	223.92	8.84141
ENSMUST00000183292	800	572.58	0	0
ENSMUST00000033688	1113	885.259	148.326	3.02938
ENSMUST00000120538	607	381.026	0	0
ENSMUST00000118656	252	80.1539	0	0
ENSMUST00000118210	699	471.879	0	0
ENSMUST00000179487	891	663.39	2.44438	0.0666205
ENSMUST00000121508	312	118.735	6	0.91365
ENSMUST00000119153	403	191.248	0	0
ENSMUST00000116649	636	409.515	0	0
ENSMUST00000118116	942	714.259	3.77213	0.0954857
ENSMUST00000119869	1048	820.259	1	0.0220423
ENSMUST00000119071	307	115.139	0	0
ENSMUST00000120911	1008	780.259	46.1597	1.06963
ENSMUST00000121487	742	514.721	44.0589	1.54764
ENSMUST00000116006	1200	972.259	84.8114	1.57718
ENSMUST00000163304	219	61.4221	0	0
ENSMUST00000182270	960	732.259	1	0.0246912
ENSMUST00000118595	550	325.308	0	0
ENSMUST00000120846	779	551.617	16	0.524433
ENSMUST00000161466	459	240.265	0	0
ENSMUST00000182160	463	243.784	1.00005	0.074169
ENSMUST00000118251	604	378.075	0	0
ENSMUST00000087891	2438	2210.26	730.209	5.97327
ENSMUST00000133472	2199	1971.26	0	0
ENSMUST00000159905	325	128.56	0	0
ENSMUST00000059118	3727	3499.26	7.0637	0.0364975
ENSMUST00000118913	248	77.698	0	0
ENSMUST00000120359	979	751.259	1	0.0240668
ENSMUST00000168993	734	506.721	35.0785	1.25164
ENSMUST00000106086	429	213.461	3.00936	0.254897
ENSMUST00000121892	362	157.222	0	0
ENSMUST00000166332	483	261.988	0	0
ENSMUST00000130005	478	257.33	3.21177	0.225664
ENSMUST00000121590	390	180.254	2.79022	0.279873
ENSMUST00000078739	1041	813.259	7.84807	0.174478
ENSMUST00000181445	989	761.259	0	0
ENSMUST00000183151	996	768.259	0	0
ENSMUST00000118660	750	522.688	2.00146	0.0692327
ENSMUST00000172896	886	658.39	2.00451	0.0550469
ENSMUST00000121523	1414	1186.26	18.0181	0.274623
ENSMUST00000056675	1238	1010.26	54.3592	0.972855
ENSMUST00000121141	1307	1079.26	0	0
ENSMUST00000118277	508	285.339	31.0387	1.96675
ENSMUST00000118893	974	746.259	0	0
ENSMUST00000120045	357	153.279	1	0.117957
ENSMUST00000128361	513	289.869	0	0
ENSMUST00000121924	1257	1029.26	752.512	13.2189
ENSMUST00000084445	354	150.826	11.5314	1.38234
ENSMUST00000121066	683	455.909	7.19716	0.285424
ENSMUST00000179328	492	270.377	19.2449	1.28693
ENSMUST00000134558	108	17.5836	1	1.02825
ENSMUST00000122178	408	195.428	0	0
ENSMUST00000164051	939	711.259	131.862	3.35197
ENSMUST00000115987	360	155.681	2.13797	0.248299
ENSMUST00000117810	759	531.688	4.23572	0.144038
ENSMUST00000115902	1386	1158.26	0	0
ENSMUST00000183237	835	607.39	0	0
ENSMUST00000121149	829	601.39	13.0115	0.391181
ENSMUST00000121962	816	588.506	0	0
ENSMUST00000121781	472	251.901	0	0
ENSMUST00000072796	1496	1268.26	25.8425	0.368412
ENSMUST00000120906	1405	1177.26	21	0.322519
ENSMUST00000146791	830	602.39	23.9679	0.719382
ENSMUST00000118692	758	530.688	1.00017	0.0340754
ENSMUST00000118088	412	198.865	3.00848	0.273525
ENSMUST00000073997	1227	999.259	0	0
ENSMUST00000051629	639	412.462	0	0
ENSMUST00000131638	1216	988.259	0	0
ENSMUST00000182449	1006	778.259	0	0
ENSMUST00000182528	978	750.259	0	0
ENSMUST00000182376	978	750.259	0	0
ENSMUST00000091897	1008	780.259	1.02232	0.0236895
ENSMUST00000183003	892	664.39	11	0.299349
ENSMUST00000183298	745	517.688	0	0
ENSMUST00000163860	835	607.39	0	0
ENSMUST00000154992	717	489.786	0	0
ENSMUST00000145417	875	647.39	0	0
ENSMUST00000182835	1007	779.259	0	0
ENSMUST00000061488	823	595.506	26	0.789396
ENSMUST00000180618	576	350.782	0	0
ENSMUST00000097581	276	94.5511	1.41935	0.271413
ENSMUST00000120745	745	517.688	1.00055	0.0349446
ENSMUST00000182674	572	346.872	0	0
ENSMUST00000124538	690	462.909	152	5.93684
ENSMUST00000180600	747	519.688	1815.52	63.1634
ENSMUST00000062242	669	441.995	1.42802	0.0584149
ENSMUST00000121795	263	86.5638	0	0
ENSMUST00000121878	258	83.5661	0	0
ENSMUST00000120863	228	66.3189	0	0
ENSMUST00000080097	489	267.536	1.25976	0.0851357
ENSMUST00000119263	940	712.259	0	0
ENSMUST00000091925	438	221.34	31.4218	2.56672
ENSMUST00000117912	611	384.976	0	0
ENSMUST00000121462	885	657.39	0	0
ENSMUST00000100595	438	221.34	0	0
ENSMUST00000180504	441	224.072	0	0
ENSMUST00000118825	364	158.806	0	0
ENSMUST00000119821	1883	1655.26	619.243	6.76399
ENSMUST00000119217	852	624.39	0	0
ENSMUST00000122442	411	198	0	0
ENSMUST00000085340	555	330.202	21.373	1.17029
ENSMUST00000077710	1579	1351.26	1.00423	0.013437
ENSMUST00000180647	1620	1392.26	1.0898	0.0141525
ENSMUST00000153606	772	544.653	30.0689	0.998172
ENSMUST00000117698	238	71.923	0	0
ENSMUST00000119925	192	48.4278	0	0
ENSMUST00000117198	642	415.382	4.00563	0.174354
ENSMUST00000120744	704	476.848	0	0
ENSMUST00000121662	470	249.984	0	0
ENSMUST00000117428	1142	914.259	0	0
ENSMUST00000118026	247	77.1042	0	0
ENSMUST00000121028	424	209.087	0	0
ENSMUST00000118713	468	248.231	0	0
ENSMUST00000118519	517	293.66	0	0
ENSMUST00000118044	941	713.259	15.0246	0.380859
ENSMUST00000118145	457	238.551	1.02513	0.077697
ENSMUST00000122052	172	39.6188	0	0
ENSMUST00000121977	633	406.541	8.18775	0.364139
ENSMUST00000117747	447	229.361	2.36957	0.186792
ENSMUST00000119924	353	150.032	5	0.602552
ENSMUST00000120675	278	95.8684	0	0
ENSMUST00000119919	309	116.504	0	0
ENSMUST00000120848	585	359.529	0	0
ENSMUST00000119340	314	120.18	0	0
ENSMUST00000120815	229	66.8682	0	0
ENSMUST00000117758	841	613.39	0	0
ENSMUST00000118858	696	468.879	5	0.192804
ENSMUST00000119435	402	190.419	2	0.189901
ENSMUST00000117666	399	187.886	1.02453	0.0985905
ENSMUST00000121392	445	227.559	10	0.794536
ENSMUST00000168697	351	148.398	0	0
ENSMUST00000071515	387	177.75	0	0
ENSMUST00000116081	549	324.371	10.4377	0.581793
ENSMUST00000121548	613	386.926	1	0.0467282
ENSMUST00000120065	647	420.274	0	0
ENSMUST00000117862	3185	2957.26	4.00284	0.0244729
ENSMUST00000118940	1255	1027.26	0	0
ENSMUST00000119268	292	105.051	1	0.17211
ENSMUST00000118476	172	39.6188	0	0
ENSMUST00000117594	539	314.786	26.7965	1.53911
ENSMUST00000119198	443	225.847	3.00464	0.24054
ENSMUST00000125096	1131	903.259	1.00069	0.0200306
ENSMUST00000120788	655	428.164	0	0
ENSMUST00000118645	273	92.6457	0	0
ENSMUST00000120877	639	412.462	0	0
ENSMUST00000117669	1019	791.259	22.7603	0.520076
ENSMUST00000118151	2560	2332.26	19.1225	0.148243
ENSMUST00000066629	495	273.217	0	0
ENSMUST00000179232	639	412.462	0.0410077	0.00179758
ENSMUST00000118124	732	504.721	3	0.107468
ENSMUST00000121668	319	124.184	0	0
ENSMUST00000118601	293	105.689	0	0
ENSMUST00000120183	1588	1360.26	7	0.0930431
ENSMUST00000121365	213	58.3723	0	0
ENSMUST00000120851	778	550.617	0	0
ENSMUST00000120849	590	364.411	0	0
ENSMUST00000117817	509	286.264	0	0
ENSMUST00000081565	261	85.2837	0.000374851	7.94694e-05
ENSMUST00000121368	260	84.7169	0.999625	0.213341
ENSMUST00000120773	428	212.575	2	0.170108
ENSMUST00000122272	213	58.3723	16	4.95588
ENSMUST00000116122	438	221.34	18.8524	1.53997
ENSMUST00000117344	381	172.604	0	0
ENSMUST00000120188	446	228.498	0	0
ENSMUST00000121776	485	263.885	0	0
ENSMUST00000117884	786	558.617	0	0
ENSMUST00000119011	216	59.8716	1	0.301986
ENSMUST00000144172	876	648.39	9.11717	0.254233
ENSMUST00000117995	298	108.878	0	0
ENSMUST00000120487	468	248.231	2.00819	0.14627
ENSMUST00000118148	1010	782.259	0	0
ENSMUST00000121329	692	464.879	0	0
ENSMUST00000120600	222	62.9703	0	0
ENSMUST00000120640	168	38.0893	0	0
ENSMUST00000178887	639	412.462	0	0
ENSMUST00000120795	327	130.11	1	0.138962
ENSMUST00000122015	3114	2886.26	0	0
ENSMUST00000119675	252	80.1539	0	0
ENSMUST00000077729	459	240.265	0	0
ENSMUST00000122220	439	222.251	1	0.0813511
ENSMUST00000170714	480	259.143	0	0
ENSMUST00000119377	930	702.259	0	0
