abundance	counts	length	countsFromAbundance	log10abundance_norm
ENSMUSG00000089404	12.4304	14	20.3634	no	1.19680184348718
ENSMUSG00000089405	0	0	13.1441	no	0.0057937204204521
ENSMUSG00000089406	0	0	11.9292	no	0.0057937204204521
ENSMUSG00000089407	1.08845	1	16.6112	no	0.35140204057659
ENSMUSG00000089408	0	0	90.7794	no	0.0057937204204521
ENSMUSG00000089409	0	0	20.8159	no	0.0234170790568118
ENSMUSG00000089410	0	0	103.653	no	0.0057937204204521
ENSMUSG00000089413	0	0	16.2839	no	0.0057937204204521
ENSMUSG00000089414	0	0	12.1146	no	0.0057937204204521
ENSMUSG00000089415	0	0	22.0585	no	0.0057937204204521
ENSMUSG00000089416	0	0	28.25	no	0.0057937204204521
ENSMUSG00000089417	8.48189	66.6523	142.079	no	1.04095749337428
ENSMUSG00000089418	0	0	19.6929	no	0.0057937204204521
ENSMUSG00000089420	0	0	10	no	0.0057937204204521
ENSMUSG00000089422	9.69846	8	14.914	no	1.08541912139773
ENSMUSG00000089423	0	0	21.2959	no	0.0057937204204521
ENSMUSG00000089424	0	0	11.3788	no	0.0057937204204521
ENSMUSG00000089425	0	0	11.8187	no	0.0057937204204521
ENSMUSG00000089427	0	0	26.095	no	0.0057937204204521
ENSMUSG00000089429	5.32731	6	20.3634	no	0.865495762201188
ENSMUSG00000089431	0	0	17.5246	no	0.0057937204204521
ENSMUSG00000089432	4.11301	4	17.5836	no	0.742529265323619
ENSMUSG00000089434	0	0	19.0899	no	0.0057937204204521
ENSMUSG00000089436	0	0	12.649	no	0.0057937204204521
ENSMUSG00000089437	0	0	17.5246	no	0.025721310003454
ENSMUSG00000089438	0	0	16.8413	no	0.0057937204204521
ENSMUSG00000089439	0	0	24.0519	no	0.0057937204204521
ENSMUSG00000089441	0	0	17.1489	no	0.0057937204204521
ENSMUSG00000089442	0	0	22.0585	no	0.0057937204204521
ENSMUSG00000089443	0	0	16.6112	no	0.0057937204204521
ENSMUSG00000089444	0	0	27.8705	no	0.0057937204204521
ENSMUSG00000089445	0	0	20.7097	no	0.0057937204204521
ENSMUSG00000089446	0.58139	3	93.2956	no	0.215733554643137
ENSMUSG00000089447	0	0	27.8705	no	0.0057937204204521
ENSMUSG00000089450	0	0	14.8074	no	0.0057937204204521
ENSMUSG00000089451	0	0	14.3846	no	0.0057937204204521
ENSMUSG00000089452	0	0	12.5786	no	0.0057937204204521
ENSMUSG00000089453	0.21636	1	83.5661	no	0.0976061765884616
ENSMUSG00000089454	0	0	24.0519	no	0.0057937204204521
ENSMUSG00000089455	0	0	20.7097	no	0.0057937204204521
ENSMUSG00000089458	0	0	119.458	no	0.0057937204204521
ENSMUSG00000089459	0	0	13.4017	no	0.0057937204204521
ENSMUSG00000089460	0	0	26.4814	no	0.0057937204204521
ENSMUSG00000089461	1.53071	2	23.6235	no	0.44859183970741
ENSMUSG00000089462	0	0	67.5199	no	0.0057937204204521
ENSMUSG00000089464	0	0	28.9934	no	0.0057937204204521
ENSMUSG00000089465	0	0	24.4271	no	0.0057937204204521
ENSMUSG00000089467	0	0	15.93	no	0.0192087015179437
ENSMUSG00000089468	0	0	10.7674	no	0.0320853181829611
ENSMUSG00000089469	0	0	139.917	no	0.0057937204204521
ENSMUSG00000089470	0	0	22.1457	no	0.0057937204204521
ENSMUSG00000089471	0	0	17.1489	no	0.0057937204204521
ENSMUSG00000089472	0	0	24.8535	no	0.0057937204204521
ENSMUSG00000089473	2.14535	3	25.2832	no	0.532670524849713
ENSMUSG00000089475	6.19247	26	75.9131	no	0.923066943025255
ENSMUSG00000089476	4.12685	4	17.5246	no	0.76716738840122
ENSMUSG00000089477	0	0	21.4747	no	0.0057937204204521
ENSMUSG00000089479	0	0	16.8413	no	0.0057937204204521
ENSMUSG00000089480	0	0	105.051	no	0.0057937204204521
ENSMUSG00000089481	0	0	22.0585	no	0.0057937204204521
ENSMUSG00000089482	0	0	17.1489	no	0.0057937204204521
ENSMUSG00000089484	0	0	20.7097	no	0.0057937204204521
ENSMUSG00000089485	0	0	85.952	no	0.0057937204204521
ENSMUSG00000089486	1.18098	1	15.3097	no	0.357879670558111
ENSMUSG00000089487	0	0	24.4271	no	0.0057937204204521
ENSMUSG00000089488	0	0	80.6879	no	0.0057937204204521
ENSMUSG00000089489	0	0	10	no	0.0057937204204521
ENSMUSG00000089490	0	0	120.994	no	0.0057937204204521
ENSMUSG00000089491	19.2418	12	11.2757	no	1.38247595648617
ENSMUSG00000089493	1.18487	3	45.778	no	0.368637638309292
ENSMUSG00000089497	0	0	16.2839	no	0.0190056732769507
ENSMUSG00000089498	4.62648	4	15.6321	no	0.807010814896369
ENSMUSG00000089499	0	0	16.2839	no	0.0057937204204521
ENSMUSG00000089501	0	0	21.7532	no	0.0057937204204521
ENSMUSG00000089504	1.67411	1	10.8	no	0.467023288277938
ENSMUSG00000089506	0	0	93.2956	no	0.0057937204204521
ENSMUSG00000089507	0	0	23.6235	no	0.0057937204204521
ENSMUSG00000089508	0	0	20.3634	no	0.0057937204204521
ENSMUSG00000089509	0	0	11.9292	no	0.0057937204204521
ENSMUSG00000089510	0	0	17.1489	no	0.0057937204204521
ENSMUSG00000089512	123.915	81	11.8187	no	2.17884760531359
ENSMUSG00000089513	0	0	16.6112	no	0.0189104844432237
ENSMUSG00000089514	0	0	26.9154	no	0.0057937204204521
ENSMUSG00000089516	0	0	29.6917	no	0.0057937204204521
ENSMUSG00000089517	0	0	11.31	no	0.0057937204204521
ENSMUSG00000089520	0	0	11.5775	no	0.0057937204204521
ENSMUSG00000089522	0	0	148.398	no	0.0057937204204521
ENSMUSG00000089524	2.05651	2	17.5836	no	0.529264847696896
ENSMUSG00000089525	0.225571	1	80.1539	no	0.103990468758896
ENSMUSG00000089528	0	0	19.6929	no	0.0057937204204521
ENSMUSG00000089529	0	0	115.813	no	0.0057937204204521
ENSMUSG00000089530	1.08845	1	16.6112	no	0.3383122706212
ENSMUSG00000089531	0	0	34.806	no	0.0057937204204521
ENSMUSG00000089533	0	0	20.3634	no	0.0057937204204521
ENSMUSG00000089534	0	0	18.7857	no	0.0057937204204521
ENSMUSG00000089536	3.89237	6	27.8705	no	0.752856489217972
ENSMUSG00000089538	0	0	25.2832	no	0.0057937204204521
ENSMUSG00000089539	0	0	15.93	no	0.0057937204204521
ENSMUSG00000089541	0	0	15.6321	no	0.0057937204204521
ENSMUSG00000089542	546.381	889	29.4181	no	2.82332940500385
ENSMUSG00000089543	0	0	22.0585	no	0.0057937204204521
ENSMUSG00000089544	0	0	17.5836	no	0.0255436008461911
ENSMUSG00000089545	0.849009	1	21.2959	no	0.294165177088529
ENSMUSG00000089546	0	0	16.2839	no	0.0057937204204521
ENSMUSG00000089548	0	0	25.2832	no	0.0057937204204521
ENSMUSG00000089549	0	0	36.2336	no	0.0057937204204521
ENSMUSG00000089550	0	0	23.0909	no	0.0057937204204521
ENSMUSG00000089551	0	0	14.1164	no	0.0057937204204521
ENSMUSG00000089552	0	0	24.8535	no	0.0057937204204521
ENSMUSG00000089553	0	0	21.4747	no	0.0057937204204521
ENSMUSG00000089555	0	0	12.0537	no	0.0216525978978768
ENSMUSG00000089556	0	0	24.0519	no	0.0157486100298868
ENSMUSG00000089558	0	0	18.7857	no	0.0057937204204521
ENSMUSG00000089560	0	0	16.6112	no	0.0057937204204521
ENSMUSG00000089561	0	0	14.3846	no	0.0057937204204521
ENSMUSG00000089562	0	0	37.729	no	0.0125976818132934
ENSMUSG00000089563	12.7687	11.5	16.2839	no	1.21243245805039
ENSMUSG00000089564	2.36195	2	15.3097	no	0.566810227970382
ENSMUSG00000089570	0	0	14.8074	no	0.0057937204204521
ENSMUSG00000089571	145.699	94	11.6648	no	2.24869035896914
ENSMUSG00000089575	0	0	26.7226	no	0.0057937204204521
ENSMUSG00000089576	0	0	41.815	no	0.0057937204204521
ENSMUSG00000089578	0.592676	3.30808	100.918	no	0.231496522851576
ENSMUSG00000089580	0	0	22.0585	no	0.0057937204204521
ENSMUSG00000089581	33.937	27	14.3846	no	1.62116786383645
ENSMUSG00000089583	0	0	20.038	no	0.0057937204204521
ENSMUSG00000089584	0	0	20.7097	no	0.0057937204204521
ENSMUSG00000089585	0	0	14.0321	no	0.0057937204204521
ENSMUSG00000089586	0	0	18.7857	no	0.0057937204204521
ENSMUSG00000089587	0	0	27.5914	no	0.0147800261244575
ENSMUSG00000089588	3.16295	3	17.1489	no	0.668180522149961
ENSMUSG00000089589	4.36523	7	28.9934	no	0.791937188496306
ENSMUSG00000089590	0	0	10	no	0.0057937204204521
ENSMUSG00000089591	0	0	22.5116	no	0.0057937204204521
ENSMUSG00000089593	0	0	16.6112	no	0.0057937204204521
ENSMUSG00000089596	0	0	163.765	no	0.0057937204204521
ENSMUSG00000089597	0.682758	1	26.4814	no	0.240833435579562
ENSMUSG00000089598	1.73717	2	20.8159	no	0.477706234095941
ENSMUSG00000089599	0	0	22.6645	no	0.0057937204204521
ENSMUSG00000089601	55.9789	64	20.6711	no	1.83596721411605
ENSMUSG00000089603	0	0	17.5246	no	0.0057937204204521
ENSMUSG00000089605	0	0	18.7857	no	0.0057937204204521
ENSMUSG00000089606	0	0	23.0909	no	0.0159086059277136
ENSMUSG00000089607	0	0	14.914	no	0.0057937204204521
ENSMUSG00000089608	0	0	20.038	no	0.0057937204204521
ENSMUSG00000089609	0	0	31.3154	no	0.0057937204204521
ENSMUSG00000089610	0	0	107.612	no	0.0057937204204521
ENSMUSG00000089612	0	0	16.2839	no	0.0315297599772958
ENSMUSG00000089613	39.9436	31	14.0321	no	1.68623954478039
ENSMUSG00000089614	0	0	24.4271	no	0.0057937204204521
ENSMUSG00000089615	0	0	24.8535	no	0.0057937204204521
ENSMUSG00000089616	0	0	78.3368	no	0.0057937204204521
ENSMUSG00000089617	12.7981	91	128.56	no	1.20724035775324
ENSMUSG00000089618	0	0	128.56	no	0.0057937204204521
ENSMUSG00000089619	0	0	84.2048	no	0.0057937204204521
ENSMUSG00000089621	0.329865	2	109.623	no	0.134583559839673
ENSMUSG00000089622	0	0	23.6235	no	0.0057937204204521
ENSMUSG00000089624	0	0	19.4082	no	0.0295446317899443
ENSMUSG00000089625	0	0	12.0492	no	0.0057937204204521
ENSMUSG00000089627	0	0	581.543	no	0.0057937204204521
ENSMUSG00000089628	0	0	330.202	no	0.0057937204204521
ENSMUSG00000089630	0	0	1138.26	no	0.0057937204204521
ENSMUSG00000089631	3.60758	40	200.471	no	0.719017577871086
ENSMUSG00000089633	0.2201439	14	1149.81873642422	no	0.0980084405345793
ENSMUSG00000089634	0.157883	4.12057	471.879	no	0.073373126030629
ENSMUSG00000089635	0.0405918	3	1336.26	no	0.0249149641797683
ENSMUSG00000089636	20.5561	227	199.661	no	1.4085983232595
ENSMUSG00000089639	1.0448	7.55881	130.806	no	0.341290983343091
ENSMUSG00000089640	0.382505	17.7975	841.259	no	0.158544692217355
ENSMUSG00000089642	0	0	697.259	no	0.0057937204204521
ENSMUSG00000089643	0.168943	1	107.021	no	0.078963463428233
ENSMUSG00000089645	0.221235	21.4042	1749.26	no	0.0971644908492871
ENSMUSG00000089646	0.337136	1.00024	53.6423	no	0.137045767413611
ENSMUSG00000089647	0.372895	64.9307	3148.26	no	0.155288736633212
ENSMUSG00000089648	0.0186938	1.05797	1023.26	no	0.0141652192797776
ENSMUSG00000089651	2.43431	134	995.259	no	0.580553899508389
ENSMUSG00000089652	0.0748102	9.09148	2197.26	no	0.0394269748098893
ENSMUSG00000089653	0	0	293.66	no	0.0057937204204521
ENSMUSG00000089654	0	0	233.084	no	0.0057937204204521
ENSMUSG00000089655	0.459772	3	117.974	no	0.181101119012282
ENSMUSG00000089656	0.583933	2	61.9263	no	0.22408310372823
ENSMUSG00000089657	0	0	383.976	no	0.00658219941287211
ENSMUSG00000089659	0.16482	1.87403	205.577	no	0.0747245762492332
ENSMUSG00000089661	5.013378	110.7704	399.48554782464	no	0.849953556244994
ENSMUSG00000089662	3.25557	47	261.023	no	0.681332931586455
ENSMUSG00000089663	0.538785	67.9206	2279.26	no	0.215725869679978
ENSMUSG00000089664	0.499163	11.1424	403.594	no	0.19771157283004
ENSMUSG00000089665	3.49291	31	160.466	no	0.703156225519992
ENSMUSG00000089666	0	0	196.268	no	0.0057937204204521
ENSMUSG00000089667	4.81092	31	116.504	no	0.833915414389066
ENSMUSG00000089669	12.69704	876.015	1247.43278987859	no	1.19946478438192
ENSMUSG00000089670	0.229922	9.70611	763.259	no	0.104920603416294
ENSMUSG00000089671	0.525384	13.7991	474.879	no	0.201579238998782
ENSMUSG00000089672	0	0	1104.2595	no	0.00642446980603698
ENSMUSG00000089673	0	0	151.619	no	0.0057937204204521
ENSMUSG00000089675	0	0	1999.26	no	0.0057937204204521
ENSMUSG00000089676	1.14658	60.9591	961.259	no	0.35593392271961
ENSMUSG00000089678	0.0927984	3	584.506	no	0.0472898068557716
ENSMUSG00000089679	1.01861	143	2538.26	no	0.330492624920032
ENSMUSG00000089680	0	0	434.08	no	0.0057937204204521
ENSMUSG00000089682	10.888433	1132.3978	1880.36031477808	no	1.14166122301383
ENSMUSG00000089683	0	0	133.171	no	0.0057937204204521
ENSMUSG00000089684	0	0	60.3838	no	0.0103624646329833
ENSMUSG00000089685	0	0	355.94	no	0.0057937204204521
ENSMUSG00000089686	0	0	378.075	no	0.0057937204204521
ENSMUSG00000089687	0.677564	20	533.688	no	0.242051528163852
ENSMUSG00000089688	15.2012	70.2585	83.5661	no	1.28378346474638
ENSMUSG00000089689	0.138923	6.68675	870.259	no	0.0645666138975044
ENSMUSG00000089690	0	0	120.18	no	0.015266976751591
ENSMUSG00000089694	1.27796	112.686	1594.26	no	0.389958003964614
ENSMUSG00000089695	0.430799	5.02516	210.903	no	0.173545852496161
ENSMUSG00000089696	0.95569	47.25453	893.993194789105	no	0.309588149761447
ENSMUSG00000089697	0.139428	19.3888	2514.26	no	0.0690120610682679
ENSMUSG00000089698	0	0	483.817	no	0.0057937204204521
ENSMUSG00000089699	0	0	78.9358	no	0.0057937204204521
ENSMUSG00000089700	0	0	814.259	no	0.0057937204204521
ENSMUSG00000089701	0	0	510.721	no	0.00639514370838242
ENSMUSG00000089702	0.823248	76.5977	1682.26	no	0.286377832379709
ENSMUSG00000089703	0.0247928	1	729.259	no	0.016863000956273
ENSMUSG00000089704	6.0562077	833.18945	2487.42912918332	no	0.904053963426326
ENSMUSG00000089705	0	0	606.39	no	0.0057937204204521
ENSMUSG00000089706	0.7213852	110.76721	2776.19697840266	no	0.263119522319126
ENSMUSG00000089707	0.088097	14	2873.26	no	0.0459236226776843
ENSMUSG00000089708	0.142324	7	889.259	no	0.0707550658795077
ENSMUSG00000089709	1.092	92	1523.26	no	0.35288077628654
ENSMUSG00000089710	0	0	453.909	no	0.0057937204204521
ENSMUSG00000089711	0.0466108	1	387.901	no	0.0263825163061222
ENSMUSG00000089712	0	0	178.527	no	0.0057937204204521
ENSMUSG00000089713	0.0287051	4.41722	2782.26	no	0.0186993870511717
ENSMUSG00000089714	0.121615	14.645	2177.26	no	0.0590970488659301
ENSMUSG00000089715	34.797787	9533.2194	4953.30947045339	no	1.63167343864516
ENSMUSG00000089716	11.155715	256.2631	415.332237708206	no	1.15533397925493
ENSMUSG00000089717	0	0	732.259	no	0.0057937204204521
ENSMUSG00000089718	0	0	129.365	no	0.0057937204204521
ENSMUSG00000089719	4.088838	86.2342	381.317814792858	no	0.761822102776237
ENSMUSG00000089720	0	0	585.506	no	0.0057937204204521
ENSMUSG00000089722	0	0	624.39	no	0.0057937204204521
ENSMUSG00000089723	0	0	127.773	no	0.0057937204204521
ENSMUSG00000089724	0	0	755.259	no	0.0062070763323009
ENSMUSG00000089726	102.97	18841	3308.26	no	2.09877650162135
ENSMUSG00000089727	0	0	950.259	no	0.0057937204204521
ENSMUSG00000089728	0.324964	3	166.914	no	0.141265765932618
ENSMUSG00000089729	1.46509	37.1052	457.909	no	0.430277582673292
ENSMUSG00000089730	5.73831	189	595.506	no	0.897571138656327
ENSMUSG00000089731	0	0	444.938	no	0.0057937204204521
ENSMUSG00000089732	0	0	768.259	no	0.0057937204204521
ENSMUSG00000089733	0	0	322.413	no	0.0057937204204521
ENSMUSG00000089734	24.2001	292.8985	218.830844880806	no	1.46702548956282
ENSMUSG00000089735	0.0697071	6	1556.26	no	0.037226662566051
ENSMUSG00000089736	1.500162	50.78625	612.08958570941	no	0.447178029438435
ENSMUSG00000089737	0	0	2190.26	no	0.0057937204204521
ENSMUSG00000089739	0	0	2139.26	no	0.00887271240624442
ENSMUSG00000089742	0.270734	6	400.698	no	0.120273718631336
ENSMUSG00000089743	0	0	269.00825	no	0.0057937204204521
ENSMUSG00000089744	0.0813511	1	222.251	no	0.0411330795406374
ENSMUSG00000089745	0.0604864	2.0119	601.39	no	0.0328448970746663
ENSMUSG00000089746	0.132138	3	410.489	no	0.0633042840918649
ENSMUSG00000089748	0	0	797.259	no	0.0057937204204521
ENSMUSG00000089749	0	0	726.259	no	0.0057937204204521
ENSMUSG00000089751	0	0	883.7595	no	0.0057937204204521
ENSMUSG00000089753	0	0	431.4315	no	0.0057937204204521
ENSMUSG00000089754	0	0	224.952	no	0.0057937204204521
ENSMUSG00000089755	0	0	307.189	no	0.00937770462566616
ENSMUSG00000089756	21.923855	3265.41661	2692.96539374371	no	1.43698641988984
ENSMUSG00000089757	0.0387261	1	466.879	no	0.0229657112871644
ENSMUSG00000089759	1.1873077	125.34338	1908.73830322333	no	0.371401452038913
ENSMUSG00000089760	0.0942908	7	1342.26	no	0.0482910993084922
ENSMUSG00000089761	0	0	145.232	no	0.0151728737708847
ENSMUSG00000089762	30.0234	2199	1324.26	no	1.5622278206203
ENSMUSG00000089763	0	0	686.259	no	0.0057937204204521
ENSMUSG00000089764	0.484067	21.8537	816.259	no	0.194185271616058
ENSMUSG00000089766	0	0	224.952	no	0.0057937204204521
ENSMUSG00000089767	0.161858	3	335.115	no	0.0744641011147137
ENSMUSG00000089768	12.2554	150.649	222.251	no	1.19261861367546
ENSMUSG00000089769	0	0	517.688	no	0.0057937204204521
ENSMUSG00000089771	0	0	474.879	no	0.0057937204204521
ENSMUSG00000089773	0	0	859.2586	no	0.006004536279954
ENSMUSG00000089774	2.51843	1488.36	10685.3	no	0.597455928196157
ENSMUSG00000089775	0.838513	139.607	3010.26	no	0.29425364442931
ENSMUSG00000089776	0.0227963	2	1586.26	no	0.0159816752691443
ENSMUSG00000089779	0	0	442.966	no	0.0057937204204521
ENSMUSG00000089780	14.0052	32	41.3111	no	1.24678266019996
ENSMUSG00000089781	0.745465	18.7562	454.909	no	0.263826120072508
ENSMUSG00000089782	0	0	267.536	no	0.0108226346601861
ENSMUSG00000089783	0.245343	7.10622	523.688	no	0.107126350862859
ENSMUSG00000089785	0	0	598.467	no	0.00729213145234166
ENSMUSG00000089787	0.089445	3.41971	691.259	no	0.0482493928786874
ENSMUSG00000089788	259.594	34634.7	2412.26	no	2.49965910628197
ENSMUSG00000089789	2.52664	517.372	3702.26	no	0.597971587191998
ENSMUSG00000089790	10.8276	90.7978	151.619	no	1.14418022765671
ENSMUSG00000089791	0.911643	58.8551	1167.26	no	0.315327947357447
ENSMUSG00000089792	0	0	104.361	no	0.0057937204204521
ENSMUSG00000089793	0	0	173.496	no	0.0057937204204521
ENSMUSG00000089794	0.0524633	2	689.259	no	0.0289018159817213
ENSMUSG00000089795	0	0	375.124	no	0.0057937204204521
ENSMUSG00000089796	0.117299	9	1387.26	no	0.0570090938074761
ENSMUSG00000089797	0.239523	6	452.909	no	0.106957469144936
ENSMUSG00000089798	1.916146	299.12899	2822.52394707501	no	0.515663663451145
ENSMUSG00000089800	0	0	218.606	no	0.0126122812864962
ENSMUSG00000089802	0	0	634.39	no	0.0057937204204521
ENSMUSG00000089803	0	0	402.62	no	0.0409088810469014
ENSMUSG00000089804	0.0256002	1	706.259	no	0.0176567338150107
ENSMUSG00000089806	0.826504	10.0348	219.517	no	0.280908006181933
ENSMUSG00000089807	0.176074	2.00199	205.577	no	0.080493661111862
ENSMUSG00000089808	15.225	133.065	158.02	no	1.27455868975529
ENSMUSG00000089809	0.1487318	6.00007	729.391599563779	no	0.070898962118642
ENSMUSG00000089810	6.48925	488.571	1361.26	no	0.937209914174146
ENSMUSG00000089811	0	0	450.909	no	0.0057937204204521
ENSMUSG00000089812	0.383543	8	377.124	no	0.153232203095868
ENSMUSG00000089814	0.122913	1.12381	165.312	no	0.0615472614322825
ENSMUSG00000089815	0.0926004	5	976.259	no	0.04580810486386
ENSMUSG00000089816	0	0	150.826	no	0.00772252169519841
ENSMUSG00000089817	0	0	796.259	no	0.0057937204204521
ENSMUSG00000089818	1.38733	133.916	1745.26	no	0.416952909430064
ENSMUSG00000089819	0	0	1708.26	no	0.0057937204204521
ENSMUSG00000089820	1.49793	26	313.826	no	0.43402232042911
ENSMUSG00000089821	0	0	133.882	no	0.0057937204204521
ENSMUSG00000089822	0.795819	153.846	3495.26	no	0.283760162828635
ENSMUSG00000089824	29.69162	8541.005	5200.94640374287	no	1.56498166696523
ENSMUSG00000089826	0	0	192.117	no	0.0057937204204521
ENSMUSG00000089827	0.354405	16	816.259	no	0.149561561766376
ENSMUSG00000089828	7.38773	1587.94	3886.26	no	0.990821570399097
ENSMUSG00000089829	0.0740522	8	1953.26	no	0.0420646705038639
ENSMUSG00000089830	0.234231	5	385.951	no	0.100874809630905
ENSMUSG00000089831	0	0	128.56	no	0.00804019305562416
ENSMUSG00000089832	65.395389	2402.1233	664.134377923281	no	1.90312046909065
ENSMUSG00000089833	0.0704471	5	1283.26	no	0.0390648233010473
ENSMUSG00000089834	0	0	180.254	no	0.0057937204204521
ENSMUSG00000089835	0	0	269.43	no	0.0057937204204521
ENSMUSG00000089836	0	0	253.768	no	0.0057937204204521
ENSMUSG00000089837	0	0	1079.7595	no	0.0057937204204521
ENSMUSG00000089838	0	0	136.846	no	0.00804243967283639
ENSMUSG00000089839	0.166741	2	216.868	no	0.0780660600606132
ENSMUSG00000089840	0	0	1295.26	no	0.0057937204204521
ENSMUSG00000089842	2.6662457	88.2186	598.229927062461	no	0.616275605640821
ENSMUSG00000089844	0.0177529	1.24136	1264.26	no	0.0153686905569968
ENSMUSG00000089847	23.077823	1009.3962	790.815379442506	no	1.45705497404238
ENSMUSG00000089849	0	0	590.506	no	0.0057937204204521
ENSMUSG00000089851	0.337689	43.6719	2338.26	no	0.141882947308312
ENSMUSG00000089853	0.163771	3	331.202	no	0.0790773884670184
ENSMUSG00000089854	0.745663	16	387.958689886718	no	0.265676150230815
ENSMUSG00000089855	12753.8	24552	34.806	no	4.19356853167247
ENSMUSG00000089857	3.665901	529.5819	2611.92099346054	no	0.729316814867973
ENSMUSG00000089859	0	0	820.259	no	0.0057937204204521
ENSMUSG00000089861	0.351798	4	205.577	no	0.145859404631362
ENSMUSG00000089862	5.4237726920397	805.6432891491	2685.64423881189	no	0.868569562029253
ENSMUSG00000089865	0	0	4155.26	no	0.00698387264255349
ENSMUSG00000089866	0	0	97.0172	no	0.0057937204204521
ENSMUSG00000089868	0	0	136.846	no	0.00790689141792334
ENSMUSG00000089870	0	0	210.903	no	0.0057937204204521
ENSMUSG00000089871	1.72357	81.5301	855.259	no	0.462053169537975
ENSMUSG00000089872	9.114923	1588.99914	3151.94228092921	no	1.072898358087
ENSMUSG00000089873	0	0	726.759	no	0.0057937204204521
ENSMUSG00000089874	0.197163	3	275.109	no	0.0901160136319267
ENSMUSG00000089875	6.0938608	977.46442	2900.12250603709	no	0.911157029271506
ENSMUSG00000089876	9.80752	925	1705.26	no	1.09824026496461
ENSMUSG00000089877	2.90233	33	205.577	no	0.635229729070733
ENSMUSG00000089879	0.10195	2	354.691	no	0.0504999591273886
ENSMUSG00000089881	0.428045	9.39347	396.775	no	0.181739145166403
ENSMUSG00000089883	0.273033	4.01199	265.676	no	0.115960205784195
ENSMUSG00000089884	0	0	326.308	no	0.0057937204204521
ENSMUSG00000089885	0	0	128.56	no	0.0057937204204521
ENSMUSG00000089886	2.49508	48	347.827	no	0.594649695050544
ENSMUSG00000089887	0	0	346.2265	no	0.0057937204204521
ENSMUSG00000089888	0	0	105.689	no	0.0057937204204521
ENSMUSG00000089889	3.433708	66	347.527310576787	no	0.698290364555068
ENSMUSG00000089890	0	0	399.724	no	0.00796246971454056
ENSMUSG00000089891	0	0	48.4278	no	0.0057937204204521
ENSMUSG00000089892	0	0	705.259	no	0.0057937204204521
ENSMUSG00000089893	0.023202	1	779.259	no	0.0161609062488751
ENSMUSG00000089894	0	0	243.784	no	0.0057937204204521
ENSMUSG00000089898	0	0	273.217	no	0.00688135132004007
ENSMUSG00000089900	0.485604	24	893.586385173928	no	0.195417892676759
ENSMUSG00000089901	12.4447	1716.11	2493.26	no	1.20331692304798
ENSMUSG00000089902	4.81131	68.9596	259.143	no	0.821613178326429
ENSMUSG00000089904	0	0	44.8016	no	0.0057937204204521
ENSMUSG00000089905	0	0	208.158	no	0.0057937204204521
ENSMUSG00000089906	0.758329	6.02634	143.682	no	0.267609863535832
ENSMUSG00000089907	0.574926	60.4251	1900.26	no	0.22057446995936
ENSMUSG00000089908	0.176034	3	308.129	no	0.0854931796033456
ENSMUSG00000089909	0	0	248.231	no	0.0057937204204521
ENSMUSG00000089910	0	0	165.312	no	0.00756105662245256
ENSMUSG00000089911	81.6912795	10722.95314	2373.27640478462	no	1.99916272946508
ENSMUSG00000089914	0	0	311.928	no	0.0057937204204521
ENSMUSG00000089916	0.0653173	2	553.617	no	0.035987012517392
ENSMUSG00000089917	25.218987	910.7467	652.946492576327	no	1.49456812541099
ENSMUSG00000089922	0.0288644	1	626.39	no	0.0191456444177729
ENSMUSG00000089923	0	0	51.1674	no	0.0057937204204521
ENSMUSG00000089924	0.019415	1	931.259	no	0.014485078142344
ENSMUSG00000089926	0	0	812.259	no	0.0057937204204521
ENSMUSG00000089927	0	0	130.11	no	0.0057937204204521
ENSMUSG00000089929	0.0613408	2	589.506	no	0.0326962028682254
ENSMUSG00000089931	0.0339418	1	532.688	no	0.0214514180645277
ENSMUSG00000089932	0	0	110.236	no	0.0057937204204521
ENSMUSG00000089933	0	0	214.345	no	0.0057937204204521
ENSMUSG00000089934	0	0	265.676	no	0.0057937204204521
ENSMUSG00000089935	0	0	197.08	no	0.0057937204204521
ENSMUSG00000089936	19.8573	112.27	102.224	no	1.3936772751769
ENSMUSG00000089937	0.156155	2.7513	318.559	no	0.0713511133558031
ENSMUSG00000089938	0.929227	3	58.3723	no	0.31066885797783
ENSMUSG00000089940	2.757161	7434.98	48755.6796360553	no	0.626737565833677
ENSMUSG00000089941	0.175154	2	206.452	no	0.0814326716012494
ENSMUSG00000089942	0	0	2390.76	no	0.0057937204204521
ENSMUSG00000089943	0	0	1975.26	no	0.00779537420432129
ENSMUSG00000089944	4.59342	74.3615	292.698	no	0.800558396681829
ENSMUSG00000089945	0.169219	46.1903	4935.26	no	0.0849220443437676
ENSMUSG00000089947	0	0	1934.26	no	0.0057937204204521
ENSMUSG00000089948	7.39972	135.141	330.202	no	0.984984827351312
ENSMUSG00000089949	0	0	437.08	no	0.0057937204204521
ENSMUSG00000089950	0	0	214.345	no	0.0057937204204521
ENSMUSG00000089951	4.27229	98.3822	416.355	no	0.784328199256171
ENSMUSG00000089952	0.182512	20.0805	1989.26	no	0.087512121904608
ENSMUSG00000089953	0.806593	80	1793.26	no	0.28087709696437
ENSMUSG00000089956	0	0	488.786	no	0.0057937204204521
ENSMUSG00000089957	0.0550788	6.0112	1973.26	no	0.0305590953906683
ENSMUSG00000089958	0	0	567.617	no	0.0057937204204521
ENSMUSG00000089959	0.155654	8	929.259	no	0.0737124427807375
ENSMUSG00000089960	0.17026	18.7984	1996.26	no	0.0768296856131369
